0,0.0125
0.1,0.019565217
0.2,0.014673913
0.4,0.022282609
0.6,0.030978261
1.2,0.015217391
2.5,0.018478261
5,0.015217391
8,0.026630435
15,0.018478261
20,0.017934783
30,0.022282609
45,0.013586957
