0,0.07129395
0.1,0.066778029
0.2,0.063741302
0.4,0.094256025
0.6,0.127922676
1.2,0.13714345
2.5,0.143802129
5,0.212384222
8,0.208642459
15,0.158497304
20,0.115356435
30,0.062570849
45,0.05622552
