0,0.021195652
0.1,0.011956522
0.2,0.017391304
0.4,0.025
0.6,0.016304348
1.2,0.015217391
2.5,0.02173913
5,0.023369565
8,0.040217391
15,0.01576087
20,0.020652174
30,0.016304348
45,0.018478261
